	WGD	Rate	Number of Leaves	n	Method	Distance
12814	High WGD	0.05	15	19	MEDALT	11
12815	High WGD	0.05	15	19	MEDICC2	0
12816	No WGD	0.075	20	15	Euclidean NJ	6
12817	No WGD	0.075	20	15	Euclidean Min. Ev.	6
12818	No WGD	0.075	20	15	Manhattan NJ	0
12819	No WGD	0.075	20	15	Manhattan Min. Ev.	6
12820	No WGD	0.075	20	15	MEDALT	19
12821	No WGD	0.075	20	15	MEDICC2	2
12822	Low WGD	0.05	20	19	Euclidean NJ	6
12823	Low WGD	0.05	20	19	Euclidean Min. Ev.	6
12824	Low WGD	0.05	20	19	Manhattan NJ	2
12825	Low WGD	0.05	20	19	Manhattan Min. Ev.	6
12826	Low WGD	0.05	20	19	MEDALT	15
12827	Low WGD	0.05	20	19	MEDICC2	2
12828	Low WGD	0.1	20	11	Euclidean NJ	4
12829	Low WGD	0.1	20	11	Euclidean Min. Ev.	4
12830	Low WGD	0.1	20	11	Manhattan NJ	0
12831	Low WGD	0.1	20	11	Manhattan Min. Ev.	4
12832	Low WGD	0.1	20	11	MEDALT	15
12833	Low WGD	0.1	20	11	MEDICC2	0
12834	Low WGD	0.01	3	5	Euclidean NJ	0
12835	Low WGD	0.01	3	5	Euclidean Min. Ev.	2
12836	Low WGD	0.01	3	5	Manhattan NJ	0
12837	Low WGD	0.01	3	5	Manhattan Min. Ev.	2
12838	Low WGD	0.01	3	5	MEDALT	0
12839	Low WGD	0.01	3	5	MEDICC2	0
12840	Low WGD	0.01	15	12	Euclidean NJ	6
12841	Low WGD	0.01	15	12	Euclidean Min. Ev.	4
12842	Low WGD	0.01	15	12	Manhattan NJ	2
12843	Low WGD	0.01	15	12	Manhattan Min. Ev.	4
12844	Low WGD	0.01	15	12	MEDALT	4
12845	Low WGD	0.01	15	12	MEDICC2	2
12846	Low WGD	0.025	500	24	Euclidean NJ	272
12847	Low WGD	0.025	500	24	Euclidean Min. Ev.	186
12848	Low WGD	0.025	500	24	Manhattan NJ	214
12849	Low WGD	0.025	500	24	Manhattan Min. Ev.	186
12850	Low WGD	0.025	500	24	MEDALT	401
12851	Low WGD	0.025	500	24	MEDICC2	156
12852	High WGD	0.1	15	18	Euclidean NJ	6
12853	High WGD	0.1	15	18	Euclidean Min. Ev.	6
12854	High WGD	0.1	15	18	Manhattan NJ	4
12855	High WGD	0.1	15	18	Manhattan Min. Ev.	6
12856	High WGD	0.1	15	18	MEDALT	12
12857	High WGD	0.1	15	18	MEDICC2	4
12858	High WGD	0.025	3	5	Euclidean NJ	0
12859	High WGD	0.025	3	5	Euclidean Min. Ev.	0
12860	High WGD	0.025	3	5	Manhattan NJ	0
12861	High WGD	0.025	3	5	Manhattan Min. Ev.	0
12862	High WGD	0.025	3	5	MEDALT	0
12863	High WGD	0.025	3	5	MEDICC2	0
12864	No WGD	0.075	3	3	Euclidean NJ	0
12865	No WGD	0.075	3	3	Euclidean Min. Ev.	0
12866	No WGD	0.075	3	3	Manhattan NJ	0
12867	No WGD	0.075	3	3	Manhattan Min. Ev.	0
12868	No WGD	0.075	3	3	MEDALT	1
12869	No WGD	0.075	3	3	MEDICC2	0
12870	High WGD	0.01	15	24	Euclidean NJ	4
12871	High WGD	0.01	15	24	Euclidean Min. Ev.	4
12872	High WGD	0.01	15	24	Manhattan NJ	4
12873	High WGD	0.01	15	24	Manhattan Min. Ev.	4
12874	High WGD	0.01	15	24	MEDALT	10
12875	High WGD	0.01	15	24	MEDICC2	0
12876	No WGD	0.025	20	1	Euclidean NJ	8
12877	No WGD	0.025	20	1	Euclidean Min. Ev.	8
12878	No WGD	0.025	20	1	Manhattan NJ	6
12879	No WGD	0.025	20	1	Manhattan Min. Ev.	8
12880	No WGD	0.025	20	1	MEDALT	12
12881	No WGD	0.025	20	1	MEDICC2	4
12882	Low WGD	0.01	10	20	Euclidean NJ	2
12883	Low WGD	0.01	10	20	Euclidean Min. Ev.	0
12884	Low WGD	0.01	10	20	Manhattan NJ	0
12885	Low WGD	0.01	10	20	Manhattan Min. Ev.	0
12886	Low WGD	0.01	10	20	MEDALT	5
12887	Low WGD	0.01	10	20	MEDICC2	2
12888	Low WGD	0.01	100	11	Euclidean NJ	44
12889	Low WGD	0.01	100	11	Euclidean Min. Ev.	46
12890	Low WGD	0.01	100	11	Manhattan NJ	18
12891	Low WGD	0.01	100	11	Manhattan Min. Ev.	46
12892	Low WGD	0.01	100	11	MEDALT	79
12893	Low WGD	0.01	100	11	MEDICC2	22
12894	Low WGD	0.075	5	24	Euclidean NJ	2
12895	Low WGD	0.075	5	24	Euclidean Min. Ev.	2
12896	Low WGD	0.075	5	24	Manhattan NJ	2
12897	Low WGD	0.075	5	24	Manhattan Min. Ev.	2
12898	Low WGD	0.075	5	24	MEDALT	3
12899	Low WGD	0.075	5	24	MEDICC2	2
12900	No WGD	0.025	10	15	Euclidean NJ	0
12901	No WGD	0.025	10	15	Euclidean Min. Ev.	2
12902	No WGD	0.025	10	15	Manhattan NJ	0
12903	No WGD	0.025	10	15	Manhattan Min. Ev.	2
12904	No WGD	0.025	10	15	MEDALT	7
12905	No WGD	0.025	10	15	MEDICC2	0
12906	High WGD	0.1	10	13	Euclidean NJ	10
12907	High WGD	0.1	10	13	Euclidean Min. Ev.	8
12908	High WGD	0.1	10	13	Manhattan NJ	2
12909	High WGD	0.1	10	13	Manhattan Min. Ev.	8
12910	High WGD	0.1	10	13	MEDALT	6
12911	High WGD	0.1	10	13	MEDICC2	2
12912	Low WGD	0.075	3	9	Euclidean NJ	0
12913	Low WGD	0.075	3	9	Euclidean Min. Ev.	0
12914	Low WGD	0.075	3	9	Manhattan NJ	0
12915	Low WGD	0.075	3	9	Manhattan Min. Ev.	0
12916	Low WGD	0.075	3	9	MEDALT	1
12917	Low WGD	0.075	3	9	MEDICC2	0
12918	No WGD	0.1	20	3	Euclidean NJ	16
12919	No WGD	0.1	20	3	Euclidean Min. Ev.	16
12920	No WGD	0.1	20	3	Manhattan NJ	2
12921	No WGD	0.1	20	3	Manhattan Min. Ev.	16
12922	No WGD	0.1	20	3	MEDALT	18
12923	No WGD	0.1	20	3	MEDICC2	2
12924	High WGD	0.025	15	11	Euclidean NJ	0
12925	High WGD	0.025	15	11	Euclidean Min. Ev.	0
12926	High WGD	0.025	15	11	Manhattan NJ	2
12927	High WGD	0.025	15	11	Manhattan Min. Ev.	0
12928	High WGD	0.025	15	11	MEDALT	9
12929	High WGD	0.025	15	11	MEDICC2	2
12930	Low WGD	0.075	5	11	Euclidean NJ	4
12931	Low WGD	0.075	5	11	Euclidean Min. Ev.	4
12932	Low WGD	0.075	5	11	Manhattan NJ	0
12933	Low WGD	0.075	5	11	Manhattan Min. Ev.	4
12934	Low WGD	0.075	5	11	MEDALT	3
12935	Low WGD	0.075	5	11	MEDICC2	0
12936	Low WGD	0.01	50	22	Euclidean NJ	26
12937	Low WGD	0.01	50	22	Euclidean Min. Ev.	20
12938	Low WGD	0.01	50	22	Manhattan NJ	14
12939	Low WGD	0.01	50	22	Manhattan Min. Ev.	20
12940	Low WGD	0.01	50	22	MEDALT	38
12941	Low WGD	0.01	50	22	MEDICC2	16
12942	Low WGD	0.05	100	23	Euclidean NJ	72
12943	Low WGD	0.05	100	23	Euclidean Min. Ev.	66
12944	Low WGD	0.05	100	23	Manhattan NJ	38
12945	Low WGD	0.05	100	23	Manhattan Min. Ev.	66
12946	Low WGD	0.05	100	23	MEDALT	78
12947	Low WGD	0.05	100	23	MEDICC2	44
12948	No WGD	0.01	15	8	Euclidean NJ	4
12949	No WGD	0.01	15	8	Euclidean Min. Ev.	4
12950	No WGD	0.01	15	8	Manhattan NJ	6
12951	No WGD	0.01	15	8	Manhattan Min. Ev.	4
12952	No WGD	0.01	15	8	MEDALT	7
12953	No WGD	0.01	15	8	MEDICC2	2
12954	Low WGD	0.01	100	17	Euclidean NJ	70
12955	Low WGD	0.01	100	17	Euclidean Min. Ev.	68
12956	Low WGD	0.01	100	17	Manhattan NJ	32
12957	Low WGD	0.01	100	17	Manhattan Min. Ev.	68
12958	Low WGD	0.01	100	17	MEDALT	83
12959	Low WGD	0.01	100	17	MEDICC2	30
12960	No WGD	0.05	20	24	Euclidean NJ	2
12961	No WGD	0.05	20	24	Euclidean Min. Ev.	2
